code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,peg
002843,泰嘉股份,钢加工,湖南,81.17,0.35,1.4,62199.53,38509.56,19848.95,17526.09,1.25,0.16,4.14,6.14,20170120,22430.6,1.6,22.35,14.89,39.62,14.65,26285.0,3.63176733781
603881,数据港,互联网,上海,89.21,0.53,2.11,148096.48,55563.26,66244.71,36655.62,1.74,0.28,3.97,12.02,20170208,24987.09,1.19,24.54,47.6,42.12,23.72,37836.0,3.63528932355
300579,数字认证,软件服务,北京,62.83,0.2,0.8,72690.93,67338.47,1468.72,24225.42,3.03,0.409,6.17,8.33,20161223,15258.2,1.91,17.28,132.12,62.44,18.92,10564.0,3.63599537037
300039,上海凯宝,中成药,上海,20.02,8.01,10.71,273661.56,213680.77,34930.37,-2216.7,-0.02,0.182,2.24,3.25,20100108,115613.55,1.08,5.49,1.59,81.47,20.84,37764.0,3.64663023679
601618,中国中冶,建筑施工,北京,20.03,162.39,207.24,40269524.0,32426644.0,2891190.25,2241708.75,1.08,0.11,3.69,1.4,20090921,1731282.38,0.84,5.49,10.71,13.02,2.65,483360.0,3.64845173042
600985,雷鸣科化,化工原料,安徽,36.24,2.63,3.0,231039.05,99392.34,39887.62,80402.9,2.68,0.19,5.57,2.22,20040428,45902.65,1.53,9.85,-7.74,39.53,12.22,12303.0,3.67918781726
002107,沃华医药,中成药,山东,66.1,3.49,3.61,77892.15,45041.2,20187.86,0.0,0.0,0.1,1.46,9.04,20070124,15703.13,0.44,17.95,40.52,77.95,11.04,41839.0,3.68245125348
600523,贵航股份,汽车配件,贵州,28.83,2.89,2.89,360888.84,244948.72,63420.96,93595.95,3.24,0.341,7.43,2.65,20011227,71266.32,2.47,7.81,31.01,21.08,5.79,24274.0,3.6914212548
600017,日照港,港口,山东,29.66,30.76,30.76,2002197.75,286842.88,1022881.13,295582.47,0.96,0.074,3.41,1.28,20061017,388467.75,1.26,8.01,41.59,23.88,9.73,164282.0,3.70287141074
600161,天坛生物,生物制药,北京,11.67,6.7,6.7,331791.09,255866.75,42889.14,14955.82,0.22,1.411,4.19,7.87,19980616,182800.09,2.73,3.15,848.95,56.99,100.11,28586.0,3.70476190476
603828,柯利达,装修装饰,江苏,88.61,1.08,3.3,289738.94,213367.91,11132.69,53578.7,1.62,0.064,3.12,3.62,20150226,34924.14,1.06,23.87,-17.27,13.09,2.61,12783.0,3.71219103477
600085,同仁堂,中成药,北京,35.82,13.71,13.71,1849193.63,1464662.75,184059.69,200615.31,1.46,0.437,5.86,5.34,19970625,404635.22,2.95,9.62,6.49,48.26,8.57,65425.0,3.72349272349
600386,北巴传媒,公共交通,北京,61.31,8.06,8.06,367020.63,230651.02,61966.95,64696.73,0.8,0.056,2.23,3.08,20010216,53462.51,0.66,16.45,-10.98,18.74,2.5,30058.0,3.72705167173
300535,达威股份,化工原料,四川,51.0,0.32,0.6,68833.78,48083.65,13268.55,31402.7,5.26,0.435,10.67,4.16,20160812,23410.77,3.92,13.68,5.33,49.48,17.23,12264.0,3.72807017544
300196,长海股份,玻璃,江苏,29.84,1.31,2.12,300024.31,164455.48,105774.4,118490.72,5.58,0.494,10.89,2.71,20110329,83201.9,3.92,8.0,-16.38,26.68,11.33,8728.0,3.73
000026,飞亚达Ａ,其他商业,深圳,30.39,3.57,4.39,384499.09,269687.59,55728.63,106245.56,2.42,0.198,5.52,2.18,19930603,73082.11,1.67,8.11,43.29,41.14,5.42,26766.0,3.74722564735
300176,鸿特精密,汽车配件,广东,101.69,1.07,1.07,193537.8,88257.02,89860.25,31930.75,2.98,0.428,6.17,14.11,20110215,20872.23,1.95,27.13,79.04,33.52,5.14,4075.0,3.74824917066
300507,苏奥传感,汽车配件,江苏,49.2,0.3,1.2,96096.96,75294.56,11586.67,30425.4,2.54,0.435,6.82,6.27,20160429,35842.37,2.99,13.11,17.41,27.82,17.41,12970.0,3.7528604119
600719,大连热电,供气供热,辽宁,90.66,4.05,4.05,136216.27,26156.51,76088.74,10217.32,0.25,0.041,1.83,4.06,19960716,6731.03,0.17,24.13,-38.62,14.42,3.39,28400.0,3.75714877746
300283,温州宏丰,电气设备,浙江,173.56,2.08,4.14,131986.86,69870.43,28904.81,1705.43,0.04,0.02,1.37,5.1,20120110,11380.28,0.27,46.19,-45.77,13.75,1.82,10948.0,3.75752327344
002053,云南能投,食品,云南,38.1,3.72,5.58,334277.94,137866.95,87608.68,118622.65,2.12,0.172,4.11,3.18,20060627,44504.3,0.8,10.12,3.66,42.52,12.92,23867.0,3.76482213439
600644,乐山电力,水力发电,四川,33.52,3.26,5.38,281499.47,57425.69,135610.31,137321.55,2.55,0.113,2.38,3.17,19930426,-73121.95,-1.36,8.87,-63.29,24.86,6.07,31668.0,3.77903043968
002250,联化科技,化工原料,浙江,35.29,6.78,9.26,860494.13,383677.78,319904.47,211071.47,2.28,0.2,5.98,2.15,20080619,246024.8,2.66,9.32,-31.54,32.36,8.7,21620.0,3.7864806867
600163,中闽能源,新型电力,福建,41.22,7.54,9.99,367081.63,61861.21,253686.38,209174.42,2.09,0.057,1.64,2.85,19980602,-152507.81,-1.53,10.86,8.42,56.62,30.42,32569.0,3.7955801105
300480,光力科技,电器仪表,河南,91.81,0.64,1.92,55557.3,47094.45,3629.93,11100.61,0.58,0.089,2.66,6.18,20150702,18103.36,0.94,24.18,18.09,53.61,22.11,17816.0,3.79693961952
601113,华鼎股份,化纤,浙江,184.83,6.4,8.33,441083.84,247168.66,145845.88,149112.27,1.79,0.028,3.28,3.13,20110509,35769.37,0.43,48.6,235.36,8.41,1.88,16196.0,3.80308641975
600691,阳煤化工,农药化肥,山西,49.24,17.56,17.57,4286479.5,1565990.38,2135861.25,295150.84,1.68,0.035,2.14,1.6,19931119,-102949.38,-0.59,12.94,117.89,10.35,0.57,62172.0,3.80525502318
000783,长江证券,证券,湖北,27.81,55.29,55.29,10800432.0,0.0,31158.55,1046489.0,1.89,0.18,4.69,2.13,19970731,497791.66,0.9,7.3,-10.75,0.0,36.0,217391.0,3.8095890411
002054,德美化工,化工原料,广东,122.62,3.15,4.19,287832.19,129274.63,62637.3,13559.47,0.32,0.061,4.24,3.51,20060725,109522.51,2.61,32.13,-74.41,17.74,1.87,15833.0,3.81637099284
600511,国药股份,医药商业,北京,21.27,2.78,7.67,1835195.25,1652267.75,60337.55,233648.2,3.05,0.79,9.92,3.1,20021127,410612.22,5.35,5.57,10.81,6.97,3.15,19680.0,3.81867145422
002144,宏达高科,纺织,浙江,28.99,1.36,1.77,200239.27,52826.3,29034.08,69840.06,3.95,0.287,9.45,1.76,20070803,52409.78,2.96,7.57,-8.1,32.75,17.6,22139.0,3.82959048877
002142,宁波银行,银行,浙江,8.62,44.99,50.7,93852856.0,0.0,339571.59,994984.63,1.96,0.94,10.51,1.54,20070719,2381876.0,4.7,2.24,15.14,0.0,38.69,67137.0,3.84821428571
600467,好当家,渔业,山东,61.13,14.61,14.61,549963.31,172777.44,316300.5,39847.98,0.27,0.03,2.06,1.78,20040405,94338.31,0.65,15.88,15.16,33.61,7.5,82980.0,3.84949622166
300453,三鑫医疗,医疗保健,江西,84.66,0.71,1.59,63533.82,27303.4,18185.76,16244.6,1.02,0.126,3.51,6.1,20150515,20870.15,1.31,21.94,4.9,30.81,10.82,12402.0,3.85870556062
300065,海兰信,软件服务,北京,76.18,2.74,3.62,245146.16,178470.8,7251.35,74042.53,2.04,0.133,3.75,5.4,20100326,22872.31,0.63,19.72,60.58,46.58,15.12,16030.0,3.8630831643
002081,金 螳 螂,装修装饰,江苏,16.92,25.44,26.43,2671390.5,2210809.0,98404.47,15882.98,0.06,0.339,3.96,2.9,20061120,682088.56,2.58,4.35,0.94,16.65,9.44,64000.0,3.88965517241
600203,福日电子,元器件,福建,100.54,3.03,4.56,477921.75,297824.66,71258.36,162356.09,3.56,0.044,4.83,1.84,19990514,4553.16,0.1,25.84,-44.08,6.05,0.49,25527.0,3.89086687307
002216,三全食品,食品,河南,47.79,5.71,8.15,351583.53,159293.27,128364.51,29727.01,0.36,0.09,2.44,3.5,20080220,87336.15,1.07,12.28,16.68,35.33,2.56,40415.0,3.89169381107
300135,宝利国际,化工原料,江苏,103.33,9.22,9.22,281122.84,203589.7,55445.92,3525.6,0.04,0.022,1.28,3.6,20101026,18504.65,0.2,26.4,6.72,6.58,3.12,56038.0,3.91401515152
002421,达实智能,软件服务,深圳,64.08,14.1,19.24,507021.19,331729.03,15281.45,21170.27,0.11,0.054,1.5,4.61,20100603,71838.22,0.37,16.37,30.33,26.67,8.96,98874.0,3.91447770312
002549,凯美特气,环境保护,湖南,194.75,6.2,6.24,113308.97,28781.3,68498.61,9877.46,0.16,0.021,1.43,5.76,20110218,19167.51,0.31,49.75,145.7,41.07,7.49,25289.0,3.91457286432
603626,科森科技,专用机械,江苏,110.59,0.74,2.95,264218.78,132475.42,84503.78,87277.63,2.96,0.194,5.26,8.18,20170209,42418.03,1.44,28.23,-20.84,27.91,7.39,8961.0,3.91746369111
603359,东珠景观,建筑施工,江苏,52.75,0.57,2.28,258023.09,213345.72,1717.06,27131.75,1.19,0.445,7.74,6.06,20170901,80442.6,3.53,13.42,14.64,27.58,19.23,52630.0,3.93070044709
002730,电光科技,电气设备,浙江,101.49,1.03,3.23,154363.94,88143.0,26886.8,17854.59,0.55,0.073,2.68,5.56,20141009,32458.02,1.01,25.72,19.19,35.68,7.49,28868.0,3.94595645412
002810,山东赫达,化工原料,山东,51.34,0.51,0.96,111192.85,54894.43,34169.53,19093.64,2.0,0.294,6.85,4.4,20160826,31503.05,3.3,13.0,15.82,23.01,8.97,14744.0,3.94923076923
600596,新安股份,农药化肥,浙江,20.41,6.79,7.05,878390.0,378949.19,304068.84,85708.42,1.22,0.31,6.1,2.0,20010906,225598.05,3.2,5.16,1314.48,17.01,5.76,54708.0,3.95542635659
600284,浦东建设,建筑施工,上海,25.13,6.93,6.93,1097780.0,888540.13,13414.59,226849.92,3.27,0.214,7.65,1.41,20040316,201595.06,2.91,6.34,2.7,10.89,15.01,83986.0,3.96372239748
603022,新通联,广告包装,上海,99.97,0.65,2.0,71183.68,43061.78,18651.02,13474.82,0.67,0.079,2.97,5.32,20150518,24045.39,1.2,25.21,-12.2,19.18,5.59,24940.0,3.96548988497
002060,粤 水 电,建筑施工,广东,46.53,12.02,12.02,1669945.88,707884.13,615301.13,65051.35,0.54,0.043,2.29,1.74,20060810,77400.57,0.64,11.73,0.19,12.47,1.71,72564.0,3.96675191816
300259,新天科技,电器仪表,河南,78.31,2.59,5.34,209101.11,135849.3,35001.21,70503.2,1.32,0.067,3.24,3.25,20110831,43976.55,0.82,19.74,-4.91,46.58,15.31,21522.0,3.96707193516
002014,永新股份,塑料,安徽,25.43,2.31,3.36,210785.91,130037.77,69908.06,59868.15,1.78,0.248,4.89,2.58,20040708,53961.71,1.61,6.41,-4.2,21.37,9.29,19642.0,3.96723868955
601098,中南传媒,出版业,湖南,15.98,17.96,17.96,1909359.25,1663669.75,130071.88,440598.91,2.45,0.492,7.06,2.23,20101028,574283.94,3.2,4.02,5.1,43.96,17.89,21443.0,3.97512437811
002022,科华生物,医疗保健,上海,35.25,4.56,5.13,234682.72,149919.0,30091.05,28854.91,0.56,0.246,3.73,4.66,20040721,91653.28,1.79,8.83,-8.54,40.02,16.82,43227.0,3.99207248018
300531,优博讯,软件服务,深圳,104.34,1.22,2.8,69827.3,56592.98,730.33,2743.65,0.1,0.099,2.06,10.02,20160809,25785.02,0.92,26.06,8.65,37.3,15.67,21089.0,4.00383729854
603919,金徽酒,白酒,甘肃,27.44,1.16,3.64,209887.95,74599.06,96439.13,65397.81,1.8,0.39,4.71,4.53,20160310,63932.61,1.76,6.82,23.95,63.15,19.7,27797.0,4.02346041056
300474,景嘉微,元器件,湖南,122.86,0.67,2.7,103287.78,78726.63,957.17,23074.8,0.85,0.206,3.46,14.61,20160331,36516.09,1.35,30.53,3.96,77.16,32.75,25494.0,4.02423845398
000570,苏常柴Ａ,机械基件,江苏,50.01,4.11,5.61,381416.59,222643.55,58733.1,16432.85,0.29,0.071,4.11,1.72,19940701,67420.38,1.2,12.41,13.31,12.74,3.03,52387.0,4.02981466559
